7.335642313546423	0.6868279760598065	2.632	0.5988121575252126	4.703642313546423	0.25430025558809327
6.225755327245053	0.22197658760793368	2.65725	0.18938370442041733	3.5685053272450533	0.10941636082450319
7.240076103500761	0.3968364680712302	2.7993333333333332	0.3278881923257785	4.440742770167428	0.16153762756963883
6.5766124256261245	0.1911173129810396	2.756545454545455	0.15783441474956866	3.82006697108067	0.084162480512196
7.334185692541857	0.7090392985098155	2.621	0.6191599147231674	4.713185692541857	0.26489253594319045
8.285118721461187	0.5128690063193901	3.1305	0.35807785466292097	5.154618721461187	0.26531886144156047
7.283850837138508	0.3796914821333115	2.84	0.31297852251481345	4.443850837138509	0.159925211120788
6.4370890410958905	0.32963878531811813	2.416	0.30752073100849636	4.02108904109589	0.07185780831289336
9.708378995433788	8.58467727052836	3.717	4.371145273266492	5.99137899543379	4.229800521239307
7.252044140030441	0.4426979543883126	2.7565	0.3872437862638986	4.49554414003044	0.1762875329358464
7.2333021308980205	0.7572297708171732	2.577	0.6325116599715772	4.6563021308980215	0.28141837495643807
6.405062404870623	0.22788851221632792	2.5444444444444443	0.20006171887201382	3.8606179604261794	0.06160744597417698
7.94467808219178	0.41062909192926966	3.077	0.28316445947736996	4.86767808219178	0.22310875938793318
6.7606400304414	0.405847215735053	2.5596666666666663	0.36514213366547804	4.200973363774733	0.11244458159620756
7.1816575342465745	0.7549214122759428	2.546	0.6433381692391645	4.635657534246575	0.2720388115111736
8.027181887366819	0.5997604930294719	2.869	0.4835690229946496	5.158181887366819	0.28404425018183355
7.251815829528158	0.43669084714509276	2.75	0.37483329627982626	4.501815829528158	0.18036692965627635
7.822082952815828	0.6896617734637476	2.791	0.575603161909314	5.0310829528158285	0.32130192889131115
6.656566210045662	0.28774165617027275	2.602	0.25202380839912725	4.054566210045662	0.07973199282841724
7.28546499238965	0.3580653170178072	2.843666666666667	0.2960928908298881	4.441798325722982	0.15930086047498107
7.073983257229833	0.7419493962622644	2.519	0.6660623093975517	4.554983257229833	0.2398569482516467
5.536039089525391	0.2053901901041106	2.273272727272727	0.18017356186936592	3.2627663622526635	0.09400385426113937
7.768554794520547	0.6563900041146655	2.838	0.5076967598872383	4.930554794520547	0.30207047883488714
6.888075342465753	0.21862510341478902	2.808777777777778	0.18964420878562557	4.079297564687975	0.06661545171331912
