3185	55850
7322	9921
1072	5052
2237	79968
6118	6774
1401	2335
9669	79842
23144	55299
10197	55720
1376	27089
3191	406981
529	9368
8546	22938
3065	22938
1017	10036
22827	406976
1452	5917
55738	81631
6169	55872
9474	26100
140735	167691
1476	84324
4000	57794
3321	8294
1111	6427
22868	51073
6047	6647
57631	644943
1432	64770
3837	10073
9793	22938
3836	5987
51429	55211
9410	22938
5460	84231
2287	55421
6636	27336
1993	10605
6272	203068
9716	406882
7158	8880
23421	79682
5725	406981
26003	81631
6199	8517
2960	8350
6635	50628
627	192669
5660	6647
3836	23012
5917	7132
4215	5501
10614	26097
9255	574411
4799	8359
22938	27339
9255	406977
7251	136991
3646	10397
7157	11091
3036	3037
2495	51377
30849	54101
23215	23710
10036	51203
11017	55872
4288	51318
3064	4077
79682	401541
23140	64708
6779	727897
1410	1421
6189	51185
6996	51514
4288	84823
7272	147841
6047	23456
5725	22938
3313	23640
8368	55872
210	388389
5597	22938
1845	3106
3611	8813
2100	11037
5245	10614
55210	84790
22938	51377
5447	5917
1173	2060
4841	51741
3717	729230
1655	22938
3313	8737
1003	5787
8351	8370
3632	5876
1104	5902
5300	154796
5663	6934
10295	79596
6731	155061
9984	79886
6456	78994
23020	51759
3309	129804
9513	55633
2801	55758
6794	23172
52	5062
7295	80204
4288	56992
142	8294
6541	146223
896	1019
4790	85456
10254	57542
4000	51340
6541	9531
56965	79876
1838	200081
22938	23028
11051	11052
10952	57405
5970	9349
5970	6129
5784	9113
23144	64951
890	90381
10165	81631
6418	8351
60	8655
131076	131118
23020	63891
375307	386676
6637	10262
1457	11124
5591	57122
27005	91445
63891	119765
5985	22938
498	55735
1314	22818
26123	55735
10403	57082
5701	5878
4000	25972
6426	11337
5825	6047
8350	51649
6130	84067
9513	25917
1740	9229
54901	284086
63891	118813
23350	406904
1387	2033
8607	11091
11000	27248
1452	5981
10801	51574
5422	5519
2521	407045
2267	54876
162	55291
8294	23133
5981	8356
8368	442319
23140	63891
4171	6175
6015	22938
2146	4288
896	1021
7124	51065
6629	27336
26057	56956
10987	221823
1311	11173
9391	23559
1780	8655
8604	145508
63978	79923
8243	8975
1891	5597
5110	79001
22938	23517
8356	23234
9513	9755
5566	9421
2530	440689
1973	10614
114571	147409
821	57552
8878	63915
3181	23645
1314	55011
6637	8682
6790	79000
2122	4089
2534	51574
2100	5584
10283	22938
1296	6449
11261	389015
86	22938
51185	57167
8449	84955
8697	165829
529	10618
1983	27430
3189	23710
3015	8355
10534	78995
6129	6227
52	5306
6633	23385
5052	5499
23277	81889
7415	51185
1017	192111
2960	6455
3015	8364
6124	10397
8355	56945
2235	91647
861	51692
4869	10987
27336	51574
3841	4000
3376	406904
22870	54101
10128	406930
79039	83732
5216	10273
11052	23512
2956	5395
6874	11091
641	10036
2962	51699
1736	6132
55245	81554
4176	5347
1948	5318
4507	132789
86	2885
4869	23363
6206	6210
4172	4288
3611	29080
2100	8294
7272	55143
8345	157313
7706	8473
22938	55832
5859	406904
7314	7874
10949	406904
10574	51514
5356	22938
22938	64783
9188	406904
3191	79832
5977	28998
4000	7062
23197	80232
65986	653067
8139	23140
2100	342979
830	6494
4841	11213
5725	81631
8880	58490
25831	219541
22938	129831
682	25814
11235	51510
3301	84790
5071	51619
409	3187
8473	23564
8458	24137
6794	8924
8294	9775
6272	205327
5932	54908
5427	221302
8317	10036
5284	55200
5901	157313
4288	10492
6134	6727
3142	23512
10412	23144
4288	29127
28958	119559
5052	7124
55703	55720
202	149628
9188	406989
6774	23512
159	6139
3840	4686
5878	129531
6119	6189
10013	79738
22845	57689
9958	58513
2801	51026
5825	8540
6774	7295
3835	6778
6224	8517
10101	10614
351	10713
1956	84709
1457	23122
9404	9814
6629	22938
1337	6047
708	5660
6794	22919
9688	10755
5917	6195
11345	23020
3910	4162
3608	22938
125	126
1147	4627
5962	126353
6125	7124
6157	55832
4670	81631
6883	8294
348	84171
83987	445815
8625	54887
7322	8878
5591	79902
4297	7157
2033	6662
991	10534
3336	4288
4841	407045
22938	55308
27164	79923
6472	654319
9851	64376
890	10036
55737	55795
10923	55872
57484	148581
8294	8368
6647	9367
1108	79718
2769	80304
6048	54708
6047	10026
429	4543
292	7124
2194	54930
4686	8907
10499	23054
81631	203068
11091	79726
6194	27292
54512	55011
983	10600
468	1050
2100	56647
10078	23154
1665	254225
4841	10940
55633	284110
4000	84930
54386	203245
6119	51035
85439	284427
5763	10101
5575	7486
905	2100
2120	5300
10971	51514
7979	10273
5511	55031
2100	5717
1973	23710
27076	55585
5093	10426
3239	94234
23028	55329
988	2874
988	8894
6241	6491
11335	56658
9513	63948
6047	8362
4670	51185
3313	4215
7128	57470
9221	22938
4210	10572
8368	253175
9531	154796
51631	57461
5160	6777
29781	65094
51072	51479
5093	6165
1452	55832
4000	375035
1104	5901
1828	83987
22827	51185
10236	81631
5917	406950
1385	4253
4085	10112
23197	79065
1994	164091
8467	22938
7158	80169
830	10093
57670	145264
6003	151278
51574	407045
22894	493861
3396	92170
112399	728239
191	23710
6635	84292
11130	57405
5111	10036
3329	79709
1072	10063
8533	10307
8625	84823
4221	11091
162	10614
9325	81857
80270	386676
6636	22938
4736	23144
4670	23710
10262	84844
5547	64710
51362	406882
6128	6206
336	348
689	7189
6794	51094
1457	7112
9758	27148
22938	203068
9325	84164
10403	57405
54101	84522
169841	100131017
830	4627
861	6730
4026	23512
6227	9349
54680	254225
4259	55699
6189	7570
3054	4221
6138	23144
9601	10614
5802	9638
23507	64327
5093	59286
427	4841
4026	51002
166968	255626
6272	79590
3065	8294
7158	57634
8294	23650
5591	23076
3965	9497
6206	6222
754	9232
1975	26270
2134	195814
4685	29970
5515	51382
662	115106
403	197131
6557	9943
4356	165215
5052	6050
8985	84955
4144	55902
3021	6749
5935	91368
488	23399
1431	9958
3838	22938
8975	54913
4171	8939
79682	400506
10262	22938
890	6667
817	92170
9698	406996
367	9810
7936	83894
6434	406904
4215	9093
3447	9878
4087	10274
8294	23234
351	132299
10940	83732
10940	54913
22938	51603
4067	64072
708	1050
58508	63891
7039	64689
2885	5917
6159	8350
6449	91445
22938	79023
3656	7706
23421	55166
10694	22938
55839	79172
4722	6520
1653	406904
11070	200728
83987	112399
1642	26118
1175	2060
2079	8355
55658	255488
6418	8294
3182	5058
55914	112399
1801	10482
2495	6418
1948	8615
5984	22938
4842	8655
1376	1388
9684	10980
1376	51079
3178	11052
55771	400506
3309	10494
11052	55832
9188	22938
498	4215
5430	7040
10082	23710
55255	84987
7031	83417
4869	85313
830	9948
8350	283489
6047	7779
1029	10736
6122	10397
22995	25814
5917	407045
5878	6119
5970	6880
11230	26123
2100	79977
9329	94234
9197	57572
23144	64983
155	6457
3094	7295
5700	22938
7186	9513
64105	378708
5300	5604
6657	8403
10464	11116
3799	165918
4869	51335
3185	81631
3189	7750
1499	57142
3133	3136
5089	58477
6472	8625
9631	22938
3611	6232
1495	54187
6119	10618
2130	23283
26227	51512
86614	144455
2100	29105
3094	6047
1241	2769
22938	51340
10038	79968
861	3313
3187	10971
27111	441521
23446	23507
5597	8878
5725	406904
896	84265
8554	27258
6118	7165
1385	5089
4831	5886
6489	26173
54443	55055
6637	27336
23385	81853
50512	221074
951	5293
5702	11065
892	55588
435	9531
5706	22938
170506	406950
10614	23382
6788	11160
3326	7128
4686	221927
4841	406904
7328	51127
5901	8294
51095	84817
2100	6432
613	1173
1173	9513
5869	64786
7012	55651
7042	114990
4026	9551
3187	11100
8350	9188
23558	23710
9212	22995
7347	84936
5036	5579
6874	8350
7335	414918
7083	9094
2193	10614
50514	79365
2100	55917
5447	58477
5692	6818
1478	10614
6885	7188
154	3295
84690	345651
861	5905
2058	406904
675	26353
2495	11198
801	23317
23432	729230
6426	23144
8655	81545
367	7874
8356	9128
10262	10987
805	4791
5786	10130
5787	8567
4288	7184
3015	8294
7112	8604
3313	81631
55839	79682
6118	8766
2100	58477
2247	2260
5291	80232
25843	55917
54925	84307
5987	55284
5701	22938
3313	55872
1630	1977
7579	84307
6189	51065
10920	138009
22938	118460
476	23557
23144	54460
10262	81892
9861	130617
6189	6227
5073	55720
8350	65986
4215	9782
5706	5977
6631	8356
26060	49855
5431	6924
4288	29128
4215	10574
23411	51341
4637	6789
2885	5501
2071	7158
5878	51026
7186	59269
5604	5694
23144	64928
7158	221504
51690	83593
22938	57470
6155	6232
10678	60343
5268	65061
6455	8880
7324	10273
81	830
23193	124512
6130	27292
4790	8366
3313	388969
1445	6229
256646	283208
10657	22938
4171	6428
57470	81631
9055	9493
2769	3579
10969	22938
11091	27043
3183	22938
6047	54499
10940	83759
6497	10165
5947	6657
4288	5393
3866	151254
5878	122769
1315	22938
23144	84311
5160	5504
2678	3732
22938	51645
4000	9570
10971	23286
5636	54516
4689	7295
8355	9055
4790	6923
25813	57515
7458	359948
6921	8878
87	1017
8208	10036
10423	150274
8366	23363
10694	51185
861	8761
28958	152100
2305	7153
5292	9513
10992	407035
5683	9657
6237	64979
2100	55746
1017	51514
2033	4676
861	2547
367	9604
11146	51514
7040	80723
22938	28969
8450	10248
4215	10694
8668	9960
9851	153241
1915	5476
6152	10397
4221	29102
22894	29086
4215	8607
9372	112399
5591	56474
6205	11224
7158	79677
6757	280657
3611	8065
867	7251
2130	10036
10492	406904
2335	7417
10574	51362
7376	11266
3265	29899
22938	83732
55832	285855
3065	4221
25949	124245
4221	30827
2100	6731
5691	51526
4217	7295
6637	22938
2566	4857
4067	7124
6659	6877
1411	1414
6662	642658
2521	3178
6758	727837
4110	112399
2189	79184
5094	7205
4000	29115
7189	25996
476	7095
3185	10614
3490	57142
408	84661
11331	81631
1432	10645
6728	7763
6520	55011
4714	7879
6314	57159
5710	10540
1854	11345
4000	10385
9513	11052
10426	27132
3611	6139
6047	6139
1894	9319
25776	49854
4175	4288
54101	56052
2665	9657
6189	55832
55872	203068
9849	55212
11052	57122
23028	51185
3192	56916
10397	60491
7328	79589
1457	83732
7272	25886
7336	51035
4869	57524
56413	148014
991	11065
3959	55165
9694	26270
1111	29089
6083	26270
3178	3437
9636	26227
1111	5111
9700	11004
55839	401541
983	55872
9830	64151
983	9231
983	3832
3959	4171
9055	29127
891	81620
701	9212
7112	51203
10112	26227
891	9088
3832	54908
983	1111
3161	7280
9319	26270
4173	55388
58492	220001
10534	51514
891	991
332	9212
8318	55165
10403	220134
26227	26270
3386	26270
2171	4171
9636	51191
9636	11274
983	157313
9133	9134
7280	9830
4171	4173
701	991
1111	51514
9212	23468
890	5111
5111	51073
3178	11130
890	9088
3178	7112
5111	51514
7111	54443
3792	6521
2237	3178
991	6790
991	4085
899	51203
1058	55839
991	4751
10615	54478
983	81620
699	161502
983	9133
8914	54962
983	991
8914	340547
983	1033
29980	90381
641	378708
220134	221150
4171	55388
7112	11339
641	2237
4171	7280
5111	29980
7112	26227
3161	6790
1058	10036
4085	9319
983	2146
699	10403
54901	65062
991	993
701	4751
3958	9019
641	9156
891	993
1718	7112
2146	100170841
993	1111
220134	266812
6790	9133
4173	5111
4173	8318
2146	26227
5111	8208
1164	51053
286	2038
3161	22974
4784	9636
6790	51053
55166	79682
11004	55143
3386	6521
991	1163
4171	4522
899	983
5111	6347
890	2237
991	7280
891	899
891	11001
983	9212
1058	128312
1163	9133
9055	24137
4171	6347
891	4085
983	995
701	4085
6790	22974
26010	151246
3178	26227
891	51191
23468	128312
1111	8914
4171	29980
10940	11004
1058	55355
9232	9700
701	9232
2146	7083
3554	220972
7272	9212
890	51514
891	9055
10403	11130
