801	23317
1457	84365
6637	79171
11017	200081
10262	10987
1432	65108
805	4791
6015	57666
2130	9871
6143	9924
6204	10987
483	7419
23020	203068
2120	51513
5597	6541
5300	6421
7486	56897
4216	6272
5701	22938
3608	9905
1630	1977
7579	84307
6189	51065
3055	116448
22938	118460
509	6598
10262	81892
9861	130617
6157	60487
4215	9782
6631	8356
10236	23020
10189	51121
3428	55023
5431	6924
9070	79577
51574	55168
4637	6789
22938	57470
6155	6232
4926	8607
3611	8775
5268	65061
6628	51574
3998	80700
6432	23450
7324	10273
2873	6249
81	830
6130	27292
4691	23020
3417	7415
51574	140465
60	81565
9513	80125
5687	5707
8338	254225
6047	6185
10657	22938
3885	79155
6625	27339
908	9524
10969	22938
3183	22938
9342	125988
6047	54499
4839	5795
1130	8819
3068	100008589
11017	56259
71	8362
9861	10945
51014	55754
1315	22938
11167	57689
5371	7706
7185	10318
22938	51645
6047	25912
5636	54516
9440	10001
8803	133686
4192	4300
5685	55011
9255	23012
861	8761
23020	27339
1616	10498
1891	55848
6625	6626
6223	10131
10135	10410
2648	11091
22938	28969
1043	6737
1994	5045
5597	55011
9851	153241
1915	5476
1741	2904
6897	60673
3336	11338
6152	27292
22954	387522
5034	5684
5634	9343
22938	83732
84292	117178
25949	124245
8110	9524
4221	30827
4591	55659
3066	6670
6637	22938
695	2207
11124	168620
10280	221188
5500	25842
10463	64786
5518	23517
9662	29079
5291	127544
8556	9625
65056	79666
23020	23076
7917	55704
3326	10062
483	51121
5411	22794
26270	27248
54938	56888
64754	81557
5690	51574
3183	6047
3725	5687
10009	112869
3611	6139
6047	6139
9070	23133
7386	9446
2547	51574
1676	64422
10236	169841
11198	54623
9849	55212
10254	83746
6614	7143
9782	9968
8365	554313
9223	23367
7706	9636
8349	440689
4277	7706
28951	120892
7706	64761
6772	9636
6993	11278
59	2760
10398	120892
3665	9021
3959	26509
4599	6672
930	8519
640	6037
8778	51284
10170	117247
8351	26010
9636	26509
2317	113791
634	1088
7571	8291
9636	51191
8349	9882
6737	85363
710	2896
8337	9447
3959	8778
2896	6272
8351	55133
5610	6772
7706	11278
6737	8351
5359	6590
629	10577
3575	5610
3575	8651
8338	8349
3428	6788
712	713
2947	4343
8344	51510
6772	10379
3659	8351
23095	57706
8365	54908
3575	8349
7706	64135
3433	3437
930	973
7706	23368
1991	2896
6890	6891
7706	81831
1432	6604
916	1236
684	7706
4343	6672
8351	317772
5610	8365
3311	8349
2272	51176
8365	440689
2882	57128
1088	4680
3959	5610
28951	114769
5610	9636
58484	64127
5610	9447
1397	10912
8344	723790
2317	54908
2947	23368
713	2710
59	120892
2633	2634
3911	7706
467	9935
3674	26270
4343	9447
717	727
8365	26270
8349	8351
3437	24138
4343	10643
6272	22837
1432	8365
6737	54908
3437	23586
3311	440689
3659	10379
5423	317772
916	952
7706	399665
2043	115362
7706	692084
9636	51056
8365	151636
10643	26270
3717	9021
3665	6737
7706	9246
3959	57124
3101	10577
7706	26509
777	8349
10616	23586
2041	7706
2317	7706
10673	51361
8351	120892
7097	23643
6737	26270
3434	24138
6788	120892
8743	9021
54625	151636
4001	26270
54762	57476
9397	157638
7706	10616
2317	4863
3665	9935
5698	6890
55342	120892
7706	122402
1950	4001
467	3399
23597	27074
5476	26270
1901	3101
4343	58472
6272	55601
7706	57476
23597	26270
7706	113246
3659	6772
640	973
8349	8365
3437	9636
5698	5721
3428	6672
64135	79132
1475	1514
2533	8349
634	4680
3665	8651
9636	24138
2317	9636
7453	7706
5423	8344
9246	10616
467	6772
7089	51176
3437	4343
3959	26270
4599	9636
7706	55803
6272	22853
4863	8365
1514	6590
5698	6891
4001	120892
8337	8351
9447	55342
7706	64759
634	1084
8351	723790
5359	220042
5004	5730
3428	5610
23136	26270
9636	23586
2634	2635
3433	9636
3717	6773
4261	10346
8344	55133
8338	8365
710	1991
4343	8351
114769	440068
3717	151636
3240	10912
921	939
7706	23034
4616	10912
2896	3101
3911	26270
7100	9249
6772	83666
5610	10643
5610	8338
2882	5610
2633	9636
54625	83666
5610	55342
3428	26010
1432	7706
3428	3433
3240	6272
1230	6772
6672	120892
8291	9172
7097	8778
6272	83666
4057	55423
6737	10616
7706	23597
3434	4343
6272	8638
2317	9246
116448	117157
5610	406991
7706	10643
9053	23178
2633	115362
3101	5730
3434	9636
3433	3434
5032	7706
8349	91351
710	6403
3959	85441
4343	8365
9636	85441
2710	340547
1506	5721
712	714
8337	120892
59	6037
644	7706
3240	5610
1845	6772
6772	151636
7706	51060
1845	1950
467	7706
9636	51510
7706	22853
306	9636
8351	54908
921	973
1514	4343
8291	23095
6772	23586
2896	6590
4343	55771
32	8365
7100	8778
4343	5610
9246	9636
2633	2635
5610	79132
8337	8344
820	1991
3434	3437
4343	64759
5729	5730
7706	9050
5610	58484
6772	6773
2896	26270
3428	85441
23136	26047
9447	723790
3399	3428
120892	723790
2041	23597
51440	146330
23586	79132
4061	7706
7706	9053
10616	64127
51510	64127
3717	8651
9246	51191
8351	8365
4001	23178
432	26270
2205	2207
3310	54908
8365	317772
7644	51510
1991	6590
5329	5476
4343	23368
3717	6772
713	714
8338	8351
5329	6772
83666	151636
3428	4343
85363	117854
3428	91351
2043	64759
3430	6737
1432	6772
6773	10379
6539	8825
2634	6788
7706	406991
7453	9636
3311	8365
7706	23586
1432	3240
10643	406991
