5687	8767
10940	83732
8556	93594
5289	81037
215	6047
22938	51603
8649	22827
4189	7415
10625	54512
9698	406976
4067	64072
55119	63891
27095	60684
6159	8350
9179	10717
4088	58472
22938	79023
582	583
10694	22938
4722	6520
10452	55848
83987	112399
38	483
1175	2060
2267	284273
8089	10933
3091	196074
55658	255488
6502	80331
54998	285855
7265	134492
83894	85313
6169	654364
7009	91445
1457	23028
135	57414
8634	406976
8367	9759
1948	8615
2597	9343
648	126208
3611	5701
5984	22938
23149	84759
4842	8655
1981	23517
1376	51079
6154	9775
7415	81892
9188	22938
6164	8454
5430	7040
4176	133619
2100	57689
23020	83732
2869	25942
51574	57819
3608	23367
4869	85313
5230	55011
830	9948
509	7384
7040	29122
8350	283489
6047	7779
6122	10397
975	84726
7905	137695
5917	407045
3735	5684
1915	26270
7337	10945
2872	9958
65125	150274
1958	29947
71	7431
1642	5728
7186	23043
5901	100131211
2289	23405
515	6389
10574	57563
861	1808
1104	3840
8761	23291
166	7185
9531	51499
22938	60412
5515	10494
23567	404734
3065	51574
6730	51121
3312	22938
5700	22938
4697	10989
6175	6206
4000	7158
5300	5604
498	10632
26094	64708
10492	127833
9465	51574
9128	51121
29082	128866
5684	5704
6047	57326
10492	51065
8655	9685
5687	11047
170506	406989
5687	56984
249	26270
9631	22938
5687	5696
6154	124245
86614	144455
23020	26121
5223	5684
7533	9343
2100	29105
1327	114294
6047	27346
2091	81627
821	6389
22856	55454
7037	340441
10043	54512
5705	25862
1650	5597
861	3313
3187	10971
9601	22834
6389	65008
9147	55142
23446	23507
9967	11168
896	84265
2113	5591
4831	5886
6489	26173
1994	27086
10009	254225
11338	51639
3609	5355
9500	56997
966	51444
8726	84061
51253	57129
5684	8078
3312	5971
951	5293
3725	23020
10262	51574
11007	80764
78988	124995
8294	442319
3725	29093
1781	8661
539	4715
3646	26270
11083	23212
54913	83759
3326	7128
9188	406976
7416	26986
4686	221927
56997	57017
150	7534
6430	11337
54539	81542
3608	81631
5684	5698
2100	6432
613	1173
7012	55651
326	26986
51493	406976
6602	8681
10492	51121
790	7186
1453	8864
678	2100
8353	8360
50514	79365
6728	9775
5447	58477
8826	84248
4300	57669
1725	10226
3309	27283
2885	11183
6015	10138
55253	165829
5861	55705
22803	54472
84690	345651
861	5905
7322	9040
4005	10963
60	6232
9039	28960
526	51606
6950	7260
64881	149069
8175	51639
5685	8454
5093	6189
6389	8803
22934	54554
3308	3320
3609	57515
2495	11198
801	23317
10376	22938
6119	9897
55699	374291
1650	10632
5789	158763
22818	84062
9551	23028
6637	79171
10262	10987
1432	65108
805	4791
1503	11337
6015	57666
9100	80149
8604	84461
6574	345778
3015	8294
5705	51574
5393	5687
9238	23409
23291	55759
3654	92610
6047	7158
2100	58477
5305	8396
830	55571
6575	9356
10644	150274
5300	6421
11337	55922
3872	23028
164	11276
5701	22938
104	51491
6189	51065
3725	51065
5111	51455
22938	118460
3028	10935
6472	51735
5719	55596
10262	81892
55004	153129
9861	130617
2100	246175
5515	653404
10987	146754
221476	375775
1523	5925
5911	23385
5093	9246
7481	386676
8350	65986
23510	81550
4215	9782
2107	64963
6631	8356
5564	51727
4005	5438
51122	150684
6839	84445
2976	27332
10189	51121
5431	6924
896	5499
9261	29904
9070	79577
23411	51341
51574	55168
4637	6789
861	8655
2071	7158
7268	51699
5604	5694
7158	221504
1315	3831
22938	57470
1213	26953
3920	7517
6155	6232
26353	91833
4308	79923
4686	8295
5268	65061
6628	51574
3998	80700
29799	29966
4171	6634
6455	8880
7324	10273
2873	6249
595	84172
5335	6261
9775	84324
81	830
23193	124512
8454	51121
23244	114609
975	5591
4942	56893
3308	7265
6950	7277
4651	7706
60	81565
6165	7189
11266	28227
5687	5707
5351	80781
5394	54512
159	476
5710	26994
10657	22938
6625	27339
5591	84126
892	10474
51144	54499
1345	9131
1655	11337
10969	22938
3183	22938
9343	51639
4839	5795
1130	8819
10541	255626
10940	83759
3068	100008589
5947	6657
6504	9816
7251	7917
2289	55070
293	26270
71	8362
5685	5713
51014	55754
27163	55959
6794	23411
80005	375444
5447	79139
8826	26750
230	5232
1725	1984
5371	7706
22938	51645
6047	25912
7189	11224
5636	54516
4790	6923
85456	112399
22938	57619
403	7534
409	554
3185	406886
6155	6206
4171	6659
8175	10131
8803	133686
1891	57001
522	9131
5685	55011
6732	10598
9255	23012
8366	23363
10694	51185
861	8761
6727	6730
10667	23144
10992	407035
2010	4543
23291	79648
54901	64210
2643	9815
8360	84875
1891	55848
6625	6626
2100	55746
51429	112399
8178	27125
10245	23197
861	2547
6223	10131
7040	80723
471	2040
5315	8357
5684	26270
22938	28969
1994	5045
10549	10935
5597	55011
55178	57129
7185	84901
7030	10128
51121	54998
801	1813
9149	10273
23197	26100
521	10452
1314	7203
7917	117283
23012	56904
8214	57085
821	1743
1503	8412
2597	5052
2335	7417
7189	53944
9146	86614
10574	51362
22954	387522
5034	5684
3265	8945
3855	10763
5634	9343
6272	23062
2322	2323
10067	10632
2322	3932
22938	83732
6188	56254
51023	65993
84292	117178
3065	4221
25949	124245
2353	9935
4221	30827
5987	222484
1059	10045
3303	23710
5663	23136
483	4704
5339	10121
7186	8718
6637	22938
2100	55596
1163	23392
5694	10540
7013	10274
5500	9343
51202	54512
6155	124245
5861	9093
515	22872
10280	221188
8773	23673
5106	124220
7874	81603
1503	81631
6727	9775
9817	23386
207	5588
29979	150274
5687	5705
5685	5721
6662	642658
2040	10694
329	81603
64396	729408
80124	117245
1147	203068
9662	29079
5300	5515
6124	6206
5094	7205
2959	5705
6135	27043
5684	10376
9131	55863
65056	79666
5686	5706
9656	65057
71	51574
23020	23076
8364	11060
5562	23178
142	51574
11326	51537
6142	54512
483	51121
213	10494
26270	27248
4714	7879
4869	8294
4713	4715
355	7485
6314	57159
5685	5686
6811	7917
5710	10540
8314	29915
6950	8195
8924	84219
6047	84514
509	10574
5690	51574
3725	5687
5300	8772
10269	79102
3091	10128
9343	54512
6047	6139
9070	23133
5684	5725
6205	51121
5515	7874
7386	9446
2547	51574
80135	84458
6188	6206
5300	11017
1051	5925
11198	54623
4692	84062
10254	83746
6614	7143
1432	4734
100506658	5582
23028	51185
8365	554313
521	51520
6272	8565
3320	6147
1457	83732
7272	25886
3725	84726
6772	9636
3959	26509
10170	117247
8351	26010
9636	26509
2317	113791
710	2896
8337	9447
2896	6272
7453	9026
3575	8651
29126	80380
3433	3437
6890	6891
4863	8360
8338	8360
9026	29126
28951	114769
713	2710
2633	2634
4343	9447
4343	10643
2043	115362
9636	51056
10643	26270
9397	157638
2317	4863
5698	6890
4343	8360
4343	58472
6272	55601
3437	9636
5698	5721
3665	8651
2317	9636
3437	4343
3959	26270
5698	6891
8337	8351
9447	55342
8351	723790
23136	26270
3433	9636
3717	6773
4343	8351
114769	440068
3240	10912
4616	10912
6772	83666
8351	257218
2633	9636
54625	83666
3240	6272
6272	83666
6272	8638
2317	9246
2633	115362
1845	6772
9246	9636
2317	4582
6772	6773
2896	26270
9447	723790
3717	8651
8360	257218
4343	23368
3717	6772
713	714
8338	8351
5329	6772
2041	9026
7453	9636
8351	8360
